,local_max_1_curvature,local_max_1_torsion,local_max_2_curvature,local_max_2_torsion,local_max_3_curvature,local_max_3_torsion,local_max_4_curvature,local_max_4_torsion,local_min_1_curvature,local_min_1_torsion,local_min_2_curvature,local_min_2_torsion,local_min_3_curvature,local_min_3_torsion
0,0.227745935273785,-0.06760090914072098,0.14457108225084628,-0.025937821999831773,0.17060658361877015,0.24029086462425292,,,0.16446768659693484,-0.1448700674554482,0.12397286069649913,-0.128839794887238,,
1,0.2656578521079851,-0.1687844988838149,0.1568581694012301,0.05405932071147846,0.17860140269369784,-0.12828390916903606,,,0.16086342024013164,-0.2157253434760105,0.17105069050991017,-0.1494508569755888,,
2,0.2935299868950896,-0.17085953265384057,0.10825638754223219,0.14189215526275054,0.17438375668137673,-0.28549813333580176,,,0.1194737031224685,0.10853906723700046,0.1363931070323303,-0.052332649029152446,,
3,0.3578471585534487,-0.2138700004148741,0.11118987826991145,0.02022085941228276,0.3189803878194018,0.025831768589777756,,,0.15864075472233788,0.11394944281182941,0.15965453224063658,-0.1137573194561446,,
4,0.28779074488956496,-0.17293499273499294,0.11429500411474611,0.037203975095549444,0.15795382485340204,-0.24076199695261832,,,0.19474352082222135,-0.28836133962685667,0.139479968909267,-0.24369863799819716,,
5,0.2544095534019108,-0.08148032239497113,0.1678813159821105,0.15427279489007187,0.3603579624792375,0.022188461551555363,,,0.16383954065747539,0.12765095659648565,0.02260955300499702,0.9983266393797069,,
6,0.30976275719612445,0.160928878652472,0.15633790895598598,0.0052331440601786705,0.2309912694168702,0.341751051269168,,,0.18044469821766182,-0.32696049529226834,0.1449148304860575,-0.20478908869761397,,
7,0.27561030055410274,0.1653255902706349,0.11727693701039588,0.11468641673907486,0.18787424177420672,0.3057692212443094,,,0.14787445103201904,0.2590585008663729,0.15056134599066645,-0.078113114538464,,
8,0.28311072742597193,0.004271700533279524,0.2087529729634133,0.4506478947788681,0.18817944697665703,0.5676873596626503,0.27415286255415716,0.10306449736942037,0.1920178332666433,0.20408050920119164,0.20467881055293832,0.5708992806670617,0.18078995643103188,0.11997443308650417
9,0.27672539117897416,-0.267751341046877,0.15746953134062047,0.1592524129937204,0.1001933659093373,0.45437813028436874,,,0.11247919694046866,0.21417490003859802,0.15174085560921288,-0.035196324147805734,,
10,0.2590122169882181,-0.14774710076847897,0.11591590674636551,0.050751056665022665,0.15597889567512288,0.08125864995960629,,,0.16761495249366504,0.10608466034366439,0.14040096678223113,-0.07239714625188487,,
11,0.2953600665484024,-0.1465592996174659,0.15181287686163417,-0.08956267917141021,0.4160684401600973,-0.05736644255093307,,,0.23771696580081447,-0.2308712654049622,0.15087706259408268,-0.20275644119414715,,
12,0.29159885442522465,-0.11987811965021189,0.12850625394425438,-0.051118860210572346,0.13524438217751986,0.15724081275556076,,,0.1414655701679564,0.11456045505498427,0.15047976121608367,-0.16986386762831948,,
13,0.2788898102773776,-0.1803756395001066,0.1356046286701483,0.12129645802848132,0.337200783261915,-0.05738885403856034,,,0.14256225797682565,-0.2583813459325084,0.1665321442353241,-0.056515027156313104,,
14,0.2512392584681691,-0.0802759895289906,0.12655884980085666,-0.08062351385145503,0.12636888437299706,0.040271725788321625,,,0.2379240101297212,-0.15370195266913395,0.10185221219286336,-0.12652972598187734,,
15,0.27955139555200037,-0.08872205403839775,0.12122728449768977,-0.005443192201612985,0.10749099909894926,0.12554904350700835,,,0.2036888382350096,-0.19110086573808915,0.10795029021400834,0.04328302830248569,,
16,0.2656191223980308,-0.12315851712417925,0.1409616648456602,0.01088034625972843,0.2683349274282894,0.14290195267296665,,,0.1279762899913393,0.07103233165208239,0.145944299231745,0.0012501711156536887,,
17,0.30169339619020663,-0.022835365808755954,0.11964809137931183,0.024630360496273276,0.19138569433910044,-0.037556819414351766,,,0.12832409459003982,-0.028524444335897958,0.13341579442020088,0.12038546300938285,,
18,0.25286995319739863,0.14044014925271192,0.1587816053803515,0.26895615076162,,,,,0.22330620955978256,-0.19424979441630183,,,,
19,0.2721512575173576,-0.10546806838740705,0.12485991823789493,0.3046069460767274,0.27930818711926847,-0.00836994156511335,,,0.20432551544356986,0.03327306419962758,0.15346536889133316,-0.06069119136399613,,
20,0.2793865267307874,-0.05308697958506687,0.1311500771372239,-0.12821389486430837,0.21946816135589764,0.027859752564428852,,,0.20699437712994373,-0.2513545378376474,0.12956902498677264,-0.1435189710258831,,
21,0.22094746237336346,0.05400639488596855,0.13131292974908707,-0.007940463597306224,0.2517495599630358,-0.005554481995292161,,,0.18936127194520327,0.1781169557969897,0.13055623989039133,-0.06336675039199104,,
22,0.16507111503125127,0.1966594511074652,0.08709823543812552,0.39696221774408996,0.0972501834886236,0.25237381708095147,,,0.11014903087204676,0.42085369394154004,0.08342023631814424,0.33257945824338264,,
23,0.14536162101446368,0.1949226524221015,0.10409276806305909,-0.09173655779974144,,,,,0.10298672154188573,0.1855085581072962,,,,
24,0.24223297643823155,-0.17559521705330858,0.12273878631528586,-0.00935566534923852,0.08608700586304102,0.177493329416709,,,0.18280964464187033,0.08185114044682262,0.107304930977911,-0.02799396918185327,,
25,0.26423747863863367,-0.14480743476525643,0.11783402504124874,0.14699132612939061,0.07569186163938935,-0.40734854193045167,,,0.1928677898726932,0.23962454150869356,0.08621401629200579,-0.04421548725693682,,
26,0.2125870417323899,0.19470285203842413,0.1851844734149467,0.18669629438289273,,,,,0.15362761042301573,0.31363955566898305,,,,
27,0.21132505090265297,0.033146758781122374,0.1175115851642832,0.06540396924898552,0.17588302593473945,-0.059280422336426025,,,0.145715102553971,0.05642898879749049,0.09507557567786015,0.06092916573572842,,
28,0.21139304184181698,0.2072630761603499,0.107083609783708,0.030955867339247156,0.1164059297655573,0.11223094556039785,,,0.10843193149695886,0.11145093558111754,0.0976168841608238,0.053502267147888395,,
29,0.3313834313883944,0.17553291283774838,0.11353671488798193,0.08294414727793954,0.2519727646664384,-0.3716593262674542,,,0.19622243004977544,0.1750184858552713,0.16870694503668474,-0.12526594094184912,,
30,0.3681226905871887,-0.22591183688480326,0.11762706628270013,0.1501264822899363,0.3358547550818641,-0.13232898207289587,,,0.10246826177034811,-0.42709363526199295,0.17239951344240428,0.11254036149975225,,
31,0.292228709075281,0.12341683044756667,0.15231900872409834,0.20560132793762495,0.23185547497151368,-0.18706957174464117,,,0.18196012211350743,0.19001352902782967,0.20928756127810771,-0.18893982464946574,,
32,0.325375107004468,0.16812296117023906,0.10651664995420226,0.11566802312331684,0.1387840997989699,-0.4062536832401526,,,0.14505932138555364,0.08026984166452132,0.18705999483973085,-0.16316427382410784,,
33,0.24123778546014907,0.13418410456418423,0.11220496803792104,-0.02038370544802036,0.21066260634407172,0.009429135325702128,,,0.12250395227650257,0.12396943584420679,0.14134415366588332,-0.11679722506719438,,
34,0.21704886875575288,0.1313377081740073,0.12232898236746433,0.03283649558604051,0.16883748950265445,-0.13510565568208144,,,0.12135992289925386,0.1400513379832831,0.13861432723424644,-0.2068333544905069,,
35,0.2989373248307414,0.121933421631002,0.1741481254270804,-0.19845559573182628,0.19437063176698835,-0.02267400245827083,,,0.20158433053939961,0.09287867161309672,0.14737086176647052,0.0044784388488575185,,
36,0.2653512174513966,0.21274156155492618,0.11677382616197551,0.09749660922998621,0.1689552412930594,0.21203714494056425,,,0.13493092464299042,0.14235227446676313,0.12105252386145153,0.02408187174080912,,
37,0.29147915583151984,-0.1549533947799828,0.1447177022025102,-0.11105911046198043,0.13659070855007116,-0.0780517529207087,0.22163727093056815,-0.3248052079148912,0.1743339914833764,-0.06669745560904031,0.11045298289755975,-0.13938460958519455,0.19165849538153973,0.0763905682801038
38,0.33395141637877446,-0.16957301045501028,0.1446880819812304,-0.08900497188998802,0.2522067696235076,0.133051474578591,,,0.11910491400040181,-0.1812734250145389,0.21100716410371062,-0.0897673948899778,,
39,0.29430998595725266,-0.1502470498078671,0.11657492194715997,-0.16237211504733487,0.21282462504347593,0.0020287397504674815,,,0.09522391822266488,-0.34444395737869327,0.10206924159203278,-0.6280314820269544,,
40,0.28018246372353317,0.20511656797746433,0.1608301064501164,0.057353342586194254,0.12543064327993989,0.11894078663202341,0.24608632866308033,-0.6303608799591333,0.161616178579509,0.07995939515839344,0.1220598777598099,-0.3362444544411519,0.25435047698177304,-0.13618785708700726
41,0.30378169727838195,0.1343202113970301,0.13187080047031974,-0.02228167679368377,,,,,0.20363748677390314,-0.007380650871031447,,,,
42,0.264984009275441,0.04026849189629006,0.11238273679463921,0.11155996479256441,,,,,0.19072972481193748,0.06844386124533443,,,,
43,0.22240432300008234,0.11272610507235814,0.13427230294041698,-0.1416537408594703,0.3621730765441395,-0.05277238500070256,,,0.20819159030073783,-0.18578322792671878,0.12880274312214168,-0.04532478579891162,,
44,0.23588820759341714,-0.1015570841659861,0.13028623331244046,-0.018176675426112354,0.15814505177724272,-0.23161908333216827,,,0.2420603973916436,-0.21680607176178726,0.10945749163966594,0.0330877693435344,,
45,0.3067276564590926,0.31363026739852295,0.14633649453936123,0.1629797744093548,0.11061722177095183,0.002051997352788133,0.29103156599454333,-0.10794348560150965,0.14875311274859074,0.32774364116300925,0.12857517054953332,0.12404180840290205,0.1545254508775172,0.039294117348508205
46,0.23922749298322293,0.22770367254311347,0.11210678308300569,0.14161392659539065,0.24547600011483506,-0.06887066621276752,,,0.14080305264361828,0.20718136903067902,0.19051831296448218,-0.17865176256690832,,
47,0.2786099205068445,0.09792798645829148,0.110431367812363,0.15757733679145755,0.17663477089169757,-0.22096750438741933,,,0.12482745444547128,-0.03433394399794728,0.1576424178396995,-0.2466876111096273,,
48,0.349652067465236,-0.11961768987824627,0.09637058004165569,0.0292244377937219,0.24473897620451066,-0.09118789129954093,,,0.18580968166151074,-0.3073185069613608,0.15606834587812568,-0.024627995655748528,,
49,0.2930455585438309,0.10002255710296033,0.14161368131276,0.33976269438548723,0.1784351093509451,-0.14020239684562544,,,0.18535755533156176,0.017954734191809336,0.14315806248708546,0.10065045824351891,,
50,0.34763569991322874,0.5814227234365459,0.26451121342803796,0.2070660474189726,0.12715512418780528,0.028355284141544375,0.1491721245122092,0.25550363857802433,0.3267645981527413,0.5487763351355084,0.12632366787454402,0.1176292491596864,0.15406023025623888,0.12753940650293297
51,0.2589368028543908,-0.2831736459274533,0.11320331008808851,-0.036327631045335505,0.1361182078297859,0.3969573584159195,,,0.1283374619787801,0.15893781104721205,0.17020942797558872,0.03546494930745035,,
52,0.25721007881505253,0.20451964087410351,0.13318188926390637,0.09901523195743427,0.21121275744751775,0.10239864188478087,,,0.1515638639149056,-0.0071411943255835775,0.16621753526630503,-0.24333069398108895,,
53,0.27298798810286495,0.13743924988375206,0.2067448607163013,0.014801767538861135,0.3165826763394743,0.2896655857853485,,,0.1550383694607066,0.10738051011711931,0.22866072470425144,0.7371047314749882,,
54,0.30317223016417794,-0.20729305845179558,0.1320792697724925,0.1736748866165534,,,,,0.14916304965941815,0.17963244147721763,,,,
55,0.23787539604780505,-0.13646679795880887,0.09859824362438084,-0.03081594726136172,0.17429640000648344,-0.29268115696597125,,,0.11016459540334024,-0.3520719402401313,0.13463926276407523,0.059633817746501706,,
56,0.2692081056901338,-0.180111550349875,0.08894082481414026,0.0260564076449295,0.20514843063213853,-0.07980422271466135,,,0.09443481678595926,0.07748419146070536,0.13444153761443473,0.019327699360465283,,
57,0.28064937801609263,-0.1990390992679946,0.15292375074308792,-0.06546069608694564,0.1755079715547982,0.06596169713337048,,,0.19525662588294357,-0.06349725527640043,0.12920294102129942,0.08350529999074074,,
58,0.25170126338637866,-0.1718441318518346,0.11247227821075842,0.15260560837271903,0.17613818666595915,-0.06322411060652824,,,0.12746110223213492,-0.08800847306785242,0.1474310903767349,-0.1441534169012646,,
59,0.2517599522390242,-0.052922157921413235,0.09759448007302167,0.18101777195530527,0.19775282929062735,-0.06616893711919969,0.16004081102312734,0.318879381083961,0.11349232712014032,0.03670617328071786,0.1980506690935798,0.06231247986614722,0.256654903241023,0.03695694739091189
60,0.2854881130522601,-0.17086271077255777,0.10955168498009794,0.15103624285615747,0.22050164933660824,-0.24062222554151258,,,0.1040564879894912,0.27944690451356985,0.35352380242082027,-0.16520324954435708,,
61,0.22645205196592055,-0.20332304273546753,0.10415852504162529,0.08395948737833366,,,,,0.07589228154382648,-0.3616568708376317,,,,
62,0.3609310219879887,-0.3539877932788698,0.1280119293232475,-0.027715279936369727,0.1320568436668106,-0.28789927811613,,,0.19305319553217073,0.05016772595964043,0.19407739883360783,-0.15719056113901067,,
63,0.3073006026765797,0.10314555674907877,0.2869565245460131,-0.02761128494917737,0.16044758749638877,-0.11381222723625825,0.3119754975090854,-0.10506416966302577,0.24593983477083006,0.03775061324330788,0.2402255889665528,0.1719646228220313,0.15758795248274243,-0.14246733885592658
64,0.23611939199262874,0.08174018351034602,0.09130205722976559,0.1009458503955254,0.13338011514923837,-0.09865607433822386,,,0.0910764218929403,0.09134145515286318,0.1009257183385472,-0.00923128792480166,,
65,0.2744882640783706,-0.09906849886518142,0.11896001716747011,0.027970081568554468,0.20957991318383518,0.22963254336612102,0.5260700434213545,0.3517371424673777,0.1846431529357506,0.03919650839447273,0.14478234190808986,0.06265601017435139,0.10629558069808956,0.5045349111625235
66,0.2743060890575406,0.21259229575113137,0.09680073693978104,0.1357370360105421,0.09364046715896851,0.06587794420562275,,,0.07679712491730231,0.08814237081659683,0.1325206059105408,-0.01825889988123222,,
67,0.301038333211674,-0.16663929716329004,0.14316933609200433,0.05603889328320847,0.18006383443496837,0.03842854662938195,0.3840665156311072,0.037414551141756784,0.11008013105381152,0.2865121545688501,0.15833911026082173,0.12337142713950515,0.10076192358138589,0.2906714915696106
68,0.2141495236947907,-0.05650959231035166,0.11879184643198026,0.017438604052103967,0.15377396184132383,-0.29511366222053514,0.2118570288126564,-0.02845541711651776,0.18096543689569802,0.2337257826996891,0.13051379833978644,-0.22826863945346595,0.22624187124374306,-0.05339518697842354
69,0.26648658600062647,-0.2522528273131564,0.0836882087366799,0.054611324433661394,0.2069106923951591,-0.0617165838551776,,,0.15444070544381935,0.035335952162156826,0.16056898943449535,-0.10445197695400228,,
70,0.3682989571268641,-0.13926390336684832,0.13834767932638198,-0.10586061831571124,0.2137367692045071,-0.042003516776536826,,,0.20765926064854717,0.14003272550140464,0.12576518026193367,-0.003975236164390155,,
71,0.3513737101020464,-0.13177463182584553,0.1589004694119082,-0.18955036712321377,0.15629299629515642,-0.21401777529919788,,,0.2255039698456581,0.1640808649749752,0.1528789646207096,-0.060005208415463786,,
72,0.2818738469516176,-0.14601066962826964,0.16126189174547415,0.018377852722519534,0.17110670240969883,0.07262997253466377,,,0.20746562538064894,0.07251009320867204,0.1614629511296022,-0.05487735438855333,,
73,0.3223284777471917,-0.1532909643434579,0.29210559603372316,-0.16607739597913204,0.09794971181968966,-0.08133439895071043,0.32442146866572746,0.018178589363643975,0.2674553451946292,-0.10634525080911923,0.20387506712946354,-0.17043734570616448,0.1030884511042515,-0.12872943807924697
74,0.26984736538705445,-0.11758993814690816,0.12359456087071077,0.10145898786092741,0.2995865576159896,0.006530556543330512,,,0.1933840967061281,0.15074104968744506,0.13592568286006473,-0.002738747771941223,,
75,0.3688178871198207,-0.12982846889995256,0.09498444401740094,0.045323518325494826,0.26588159336633177,-0.14313592656112734,,,0.15485838353528852,-0.019701657754129808,0.14754473590604883,-0.09686487171034716,,
76,0.2555063599820872,0.2735308651866549,0.1026961413595744,0.14030642455737136,0.31200974681745053,-0.08978867808337587,,,0.13029858500457467,0.14804957582916337,0.33764160825564227,-0.06789246762377528,,
77,0.20506579648907328,0.31187055793992474,0.11336394568633465,0.2650114732684124,0.10862007911973885,-0.2609751775224084,,,0.10922114807879295,0.264572290225564,0.130598904762743,-0.13368903649733013,,
78,0.24529298533848204,-0.26571724400033386,0.10377463542507688,0.0818369822448221,0.1800474860002833,-0.09039128846977366,,,0.09876538516373114,0.07787620233601349,0.18670845662976682,-0.04772763436640041,,
79,0.32445143866014964,-0.11804901314261815,0.10632694380726082,-0.018847853331975462,0.21345826697212797,0.03850866630628694,,,0.12289159838783245,-0.15013158200819468,0.12848223685286936,-0.06012483940372241,,
80,0.23700242053704074,-0.11000446614931018,0.10850252689378166,-0.06433403498621973,0.21650862811455235,-0.019718144705193303,,,0.13055887028980342,-0.2614477042060315,0.13675202155344834,-0.006693168761992562,,
81,0.2137333401326751,0.17326451574085547,0.11333529992545313,0.15342621184633762,,,,,0.11091366860345285,0.0002874808988734889,,,,
82,0.21820996629887984,0.13988900098457804,0.12491003966027064,0.18039880809325576,0.16654975351382825,0.09593425510006456,,,0.0979743297602939,0.03535881796553405,0.10842381377881638,0.11986188960210323,,
83,0.22696756833728374,0.041388636188750084,0.10265772935334792,0.19916013154924167,0.1382047598619896,-0.12918188810370587,,,0.14796051746646444,0.18569418849449243,0.10561010987523713,0.009939368698616599,,
84,0.23953113076557125,-0.004424873057402925,0.1294682841157914,-0.0843637422851358,,,,,0.18544191333253243,0.16972697251157137,,,,
85,0.21569020855833915,-0.24453842615326526,0.13911239300985873,-0.024156559956174516,,,,,0.19302428478414543,-0.06697771053317081,,,,
86,0.23974027577849166,-0.17366586033075343,0.1491934293965247,0.06599672780385066,0.2658768661268915,-0.11673436309214588,,,0.1748481691109594,-0.17587570884565334,0.15713085857331144,-0.3289916673343051,,
87,0.17887636034632526,-0.14702042148200087,0.0967526331923086,-0.08122035676476001,,,,,0.207964797755054,-0.26663444653411056,,,,
88,0.19798144955796015,-0.15315268363917076,0.09313621528266135,-0.0773484135276673,0.3435107330504463,-0.10932730082798373,,,0.1883909100195525,-0.189427769834796,0.10154678940572226,0.14946742850387953,,
89,0.208848691375796,0.340592445234248,0.23000409147637596,-0.24302600281802075,0.12501080789496805,0.038227579735151486,0.18459140552107578,-0.04639211822641737,0.22841322351385726,0.10143105632257625,0.14997563049655233,-0.036900598365322175,0.16688541888725703,0.002314505133554829
90,0.2532536662359991,-0.1197484422618212,0.12410781873552634,-0.010485457852975983,0.20192239138856594,-0.07025021091541392,,,0.1780465657476303,-0.26295294832180655,0.16268871848212108,-0.09571156545179636,,
